id,label,label_id,text_cut,cluster,mapped_label_id,mapped_label_name
43f9336a6ed247fe92f23c85488ba879,房产,2,通州 华业 东方 玫瑰 平米 居乐居 优惠 李旭冉 华业 东方 玫瑰 户型 样板间 点评 华业 东方 玫瑰 位于 通州区 梨园 南街 临河 地铁站 项目 北侧 建成 道路 南侧 临河 里路 东西 项目 预计 开盘 均价 平米 加入 抄底 预备队 计划 可享 优惠 待售 户型 平一居 平二居 年底 入住 加入 抄底 预备队 计划 华业 东方 玫瑰 项目 周边 配套 设施 齐全 运河 奥体 公园 梨园 文化公园 生态 公园 海子 公园 新城 公园 提供 休闲 养生 场所 家乐福 初莲花 贵友 大厦 白惠福 购物中心 梨园 农贸市场 方便 周边 群众 购物 妇幼保健 医院 颐年 护理 通州 新华 医院 北京 仁爱 门诊 健康 生活 提供 保障 教育 配套 北京 小学 史家 胡同 小学 育才 中学 玉桥 中学 小街 小学 现代 音乐学院 北京物资学院 华业 东方 玫瑰 项目 所在 通州区 梨园 位于 通州区 南部 连接 顺义 通州 亦庄 轻轨 S6 北京 东站 两个 商务区 会展中心 建在 通州 南部 新城 未来 通州 南部 新城 通州 发展 重点 项目 地位 位置 优越 具有 良好 市场前景 必将 华业 地产 企业 专区 旗下 楼盘 企业 专区 旗下 楼盘 北京 亮剑 力作 以上 信息 仅供参考 开发商 公布 为准 打折 优惠 楼盘 信息,4,2,房产
e2e12e2b495f47fa91d98791bdeda059,体育,0,斯内德 冠军 肯定 荷兰 确实 可能 历史 第一 本版 撰稿 本报记者 曹政宁 全世界 各色 足球 专家 头疼 分析 夺冠 世界杯 决赛 斯内德 看来 简直 毫无 悬念 可言 一句 说完 究竟 家里 赢得 决赛 这位 中场 天才 入围 金球奖 提名 凭着 乌拉圭 那场 踢进 进球 金靴奖 似乎 触手可及 难怪 失败 两字 怎么 不想 失败 变得 攻击性 刚过去 赛季 跟随 国米 拿到 冠王 世界杯 包揽 冠军 金靴 金球 无疑 将令 史上 成功 球员 可能 史上 第一 相信 不在意 人们 讨论 金靴奖 这有 只要 大力神杯 于是 几天 晚上 我梦到 决赛 伟大 比赛 终场哨 吹响 非常 满意 评为 全场 最佳 哈哈哈 醒来 阿姆斯特丹 运河 真不知道 这话 是不是 清醒 回想 荷兰 足球 高峰 赢得 世界杯 拿到 欧锦赛 冠军 当时 斯内德 只有 爸爸 一起 来到 街上 目睹 庆祝 场面 记得 头上 戴着 一顶 橙色 帽子 然后 街边 乘坐 大巴 经过 球员 欢呼 一定 超越 如今 轮到 坐在 大巴 回去 接受 人们 欢呼 当然 归功于 踢进 进球 运气 比如 对方 球员 身上 折射 入网 这在斯 内德 看来 兆头 自己 的话 来说 即便 裁判 屁股 进球 只是 运气 这么 必须 进球 欲望 执行 必须 进球 非常 饥渴 每天 享受 有用 能上场 真是 太好了 斯内德 好像 无忧无虑 小青年 大多数 确实 如此 除非 想到 对手 西班牙 时会 认真思考 一番 德国人 那样 对付 西班牙 差不多 当然 西班牙 会想 阵型 往后 一下 否则 下场 德国人 过头 立刻 机会 国米 巴萨 那套 出来 绝不能 中场 丢球 进攻 过程 必须 自己 比赛 手里 夺过来 决心 这么 一定 足球城 取得成功 不要 以为 一点 担心 拉莫斯 西班牙 右后卫 给我发 轻松 三个 头衔 这够 当然,3,0,体育
2e892caaa5b648c7901a250a17042f2e,体育,0,马拉多纳 上海 督战 引爆 全场 不满 女婿 阿奎罗 表现 马拉多纳 一件 深蓝色 T恤 左肩 背着 黑色 单肩 小包 戴着 一副 墨镜 昨天上午 马拉多纳 出现 上海浦东国际机场 只要 阿根廷 进入 决赛 上海 加油 马拉多纳 食言 昨晚 现场 观看 阿根廷 荷兰 比赛 早上 马拉多纳 阿根廷 一起 离开 上海 前前后后 总共 上海 小时 早报 宋承良 宾馆 专人 小时 服务 马拉多纳 抵达 上海 上海 赛区 工作人员 志愿者 马拉多纳 接到 阿根廷 下榻 华亭 宾馆 根据 规定 作为 上海 赛区 奥运村 华亭 宾馆 接待 奥运 无关 人员 奥运 男足 决赛 开始 参赛队 邀请 特邀嘉宾 球队 马拉多纳 特邀嘉宾 身份 进入 宾馆 据悉 整个 阿根廷 包下 宾馆 楼层 酒店 马拉多纳 阿根廷队 住在一起 而是 安排 一间 行政 套房 专人 小时 服务 中午 马拉多纳 全队 一起 餐厅 自助餐 估计 旅途 劳累 下午 酒店 休息 没见 外出 以前 电视 里面 形象 相比 感觉 不少 看上去 精神 一名 酒店 工作人员 告诉 马拉多纳 引爆 全场 球迷 老马 此行 目的 观看 昨晚 阿根廷 国奥 荷兰 国奥 之间 奥运 男足 决赛 马拉多纳 来看 经过 媒体 披露 早就 上海 球迷 获悉 昨晚 上海体育场 几乎 爆满 容纳 八万 球场 上座率 超过 赛区 之前 任何 一场 比赛 主席台 左侧 球迷 看台 右侧 记者席 开始 不断 有人 出头 观望 主席台 一举一动 分刚 一身 蓝色 T恤 马拉多纳 几名 随从 准时 出现 上海体育场 主席台 VIP 座位 顿时 主席台 两侧 球迷 手中 相机 集体 瞄准 这位 期待已久 大人物 迭戈 迭戈 AR GEN TINA 球迷 热情 马拉多纳 露出 笑脸 频频 挥手致意 摄像机 多次 对准 马拉多纳 现场 大屏幕 多次 出现 观众 招手 镜头,3,0,体育
5cd47c47f4b54c92aac44613761e9d66,教育,3,一所 三本 院校 软件工程 专业 学生 困惑 来自 农村 学生 河南省 一所 三本 院校 就读 软件工程 专业 家庭 富裕 学费 支付 家人 背负 较大 压力 每学期 奖学金 可是 只有 自己 奖学金 分量 有多轻 其实 只是 其他 经常 玩游戏 学生 那么 一点点 容易 影响 缺乏 系统 指导 一段时间 Java 一段时间 C语言 同学 嵌入式 以后 嵌入式 学好 转眼 大四 不想 下去 感觉 条路 选择 确定 自己 到底 干什么 一是 软件开发 这条 专心 Java 毕业 软件 公司 底层 做起 二是 选择 培训 自己 高起点 学校 北京 品牌 培训 学校 合作 贷款 学习 毕业 分期 学费 三是 报考 公务员 打算 公务员 剩余 时间 抓紧时间 复习 知识 专业 只能 放弃 不管 哪个 难以 抉择 不知 自己 究竟 喜欢 职业 喜欢 陌生人 交往 社交能力 不是 特别 朋友 平庸 能力 不是 特别 突出 致命 弱点 渴望 成功 希望 自己 生活 充实 意义 选择 决定 未来 发展 可是 不管 如何 选择 未来 预测 或许 若干年 依旧 城市 漂泊 能力 一套 房子 安逸 生活 你好 其实 孩子 改变命运 核心 毕业 就业 出路 毕业 就业 取决于 将学 取决于 企业 需要 根据 企业 需要 去学 心里 非常 明确 无误 市场 企业 软件工程 毕业生 特定 需求 市场需求 企业 需求 而学 任何 前途 基本 保障 重要 学习 胸中 理想 眼中 市场 职业 市场 软件工程 学生 具体 需求 当做 一门 课来 学习 思考 研究 根据 需求 调整 学习 假如 大学 生活 一段 命运 女神 送信 长途跋涉 必须 命运 女神 一封 什么样 千万 不要 打开 里面 全是 骂人 的话 全是 无聊 无用 无效 课程 大学生 面临 共同 困境 实际 经验 曾经 采写 民办 大专 软件 专业 学生 学习 就业 题目 洗浴 中心 保安 软件 工程师 小伙子 高考 失利 一段时间 保安 后来 那种 入学 门槛 民办 大专学校 毕业 不好 工作 走投无路 遇到 针对 市场需求 培训 项目 学了 日语 日本 软件 工程师 解决 就业 出路 聊过 长时间 至今 心里 想着 之前 踌躇满志 样子 无论 多么 纷乱 理想 眼中 一定 清晰 市场 市场 人才 需求 永远 明白 无误 只是 作为 大学生 市场 需求 当作 自己 功课 命运 女神 秋波 看透 那里 闪烁 Java iPhone Symbian Android 具体 字样 诉求 努力学习 毕业 不仅 得到 命运 女神 青睐 毫无疑问 得到 性感 女神 眷顾 女朋友 一并 解决 新东方 文化 发展 研究院 院长 徐小平,1,3,教育
d0ee9e8e43a64eeb8c3699effd2eea7f,教育,3,北京 中考 化学 重视 密切联系 生活 新东方 优能 中学 教育 初中化学 汪惠婧 北京 中考 化学试题 延续 近几年 命题 形式 难度 区分度 设置 比较 合理 充分体现 新课标 理念 难易度 区分度 往年 一样 基础 大约 75% 左右 中等 百分之十几 难题 只有 7% 8% 整体 难度 并不大 相信 大多数 考生 取得 成绩 试题 整体 以下 几个 特点 第一 紧密联系 教材 重视 基础知识 基础知识 仍然 化学 试卷 主角 出现 题目 试题 化学 基础知识 放在 生活 生产 安全 能源 背景 情境 分类 处理 垃圾 当前 社会 生活 热点问题 背景 学生 情境 分析 考查 学生 利用 所学 化学 知识 分析 解决 具体 能力 第二 保持 连续性 稳定性 稳中 求变 化学 试卷 出现 题型 体现 出稳 求变 特点 比如 填空题 文字 推断 改为 实验 性质 题型 增加 题目 新颖 考点 难度 依然 保持 稳定性 最后 一道 综合 计算题 这方面 体现 图示 方式 表明 题意 清晰 易懂 焕然一新 考察 延续 化学 方程式 溶质 质量 分数 计算 综合 此基础 一定 调整 增加 元素 质量 计算 难度 加大 体现 区分度 第三 充分体现 新课标 化学 课程 改革 理念 新课标 化学 改革 目标 培养 学生 科学素养 科学 探究 有效 培养 学生 试验 能力 探究 能力 创新能力 因而是 中考 热点 难点 之一 北京 中考题 实验 探究 考察 正是 最好 验证 最后 一道 探究 实验 题量 阅读 难度 较大 充分 考察 学生 分析 解读 能力 延续 这部分 试题 特点 分析 北京 考试题 特点 教学 工作 带来 启示 首先 教学 教师 吃透 课程标准 把握 命题 规律 比如 试题 不再 考察 知识点 简单 记忆 而是 知识 日常生活 紧密联系 起来 放到 实际 中来 考察 学生 基础知识 掌握 运用 其次 一定 为本 夯实 基础 一定 教材 基础 夯实 基础知识 基本 实验 技能 强化 化学 基础知识 基本 操作技能 训练 最后 注重 实验教学 增加 学生 亲身 体验 关注 社会 生活 体现 学以致用 生活 案例 重新 整合 探究 主题 熟练 应用 基础 化学 知识 促进 解题 能力 提升,1,3,教育
947b2cf0abd543ce8f70881f520ffa01,房产,2,揭秘 香江 别墅 小时 独栋 售罄 之谜 组图 山脚下 浅山 别墅 香江 别墅 期在 千禧 酒店 盛大 开盘 当前 国家 二次 深化 房地产 调控 市场 低迷 香江 别墅 还是 独特 魅力 华彩 绽放 开盘 当日 多位 情牵 西山 高端 置业 人群 莅临 千禧 酒店 开盘 现场 组织 有序 气氛 热烈 销售 火爆 本次 开盘 推出 开盘 当日 签约 独栋 产品 基本 售罄 尚有 少量 联排 精品 新政 不断 香江 别墅 开盘 受到 客户 追捧 如此 市场 赞誉 的确 令人称奇 作为 西山 板块 年度 唯一 别墅 新品 香江 别墅 魅力 何在 通胀 时代 增值 物业 首选 我国 房地产 市场 展开 结构性 调控 遇到 全球性 通货膨胀 这一 棘手 随着 货币 价值 进一步 贬值 未来 通胀 预期 不断 加剧 具有 极强 保值 增值 高端 物业 受到 追捧 顺理成章 香江 别墅 作为 地处 北京 皇家 西贵 独栋 别墅 庄园 稀缺 价值 尤其 未来 增值 潜力 毋庸置疑 香江 别墅 地处 上风 上水 西山 区域 自古以来 京城 尊贵 之地 古时 帝王 西山 龙脉 作为 自己 养生 之地 公元 世纪 酷爱 游猎 金章宗 西山 建筑 八大 水院 首开 西山 别墅 滥觞 此后 年间 西山 区域 皇家 园林 离宫 别墅 延承不绝 别墅 大宅 星罗棋布 西山 区域 众多 文人墨客 纷纷 筑宅 置家 其间 乾隆 曹雪芹 郑板桥 徐志摩 这里 积淀 京城 各大 别墅区 最为 深厚 传统 文化底蕴 与生俱来 尊贵 氤氲 不绝 灵韵 千古 流转 帝王 遗风 西山 别墅区 列鼎 首席 皇家 板块 美誉 图为 香江 别墅 售楼处 客户 等候 购房 根据 楼市 传媒 市场 研究部 统计数据 十年 时间 西山 别墅区 销售 均价 一直 领先 奥北 别墅区 中央 别墅区 潮白河 别墅区 独占 京城 别墅 市场 鳌头 之位 此外 西山 别墅区 在售 项目 稀缺 效应 使得 区域 物业 价格 稳步 上扬 平方米 上升 平方米 十年 价值 增幅 高达 535.76% 呈现 其他 别墅区 企及 保值 增值 效果 满足 财富 阶层 西山 别墅 置业 需求 西山 板块 在售 别墅 项目 香江 别墅 II 北辰 香麓 领秀新 硅谷 户型 样板间 点评 燕西台 户型 样板间 点评 香山 户型 样板间 点评 御墅 户型 样板间 点评 临枫 户型 样板间 点评 御园 户型 样板间 点评 金隅 长安 山麓 户型 样板间 点评 十个 项目 然而 除了 香江 别墅 II 新盘 其余 项目 项目 后期 作为 西山 板块 品质 实力 新作 香江 别墅 II 容积率 仅为 区域 首席 低密度 别墅 产品 特色 独栋 双拼 联排 多元化 别墅 产品 形式 拥有 别墅 梦想 高端 置业 人群 首选 别墅 精品 之作 图为 香江 别墅 售楼处 现场 西山 区域 后发 潜力 作为 北京 西北部 大地 边缘 西山 海淀 核心区 经济 带动 作用 最为 明显 看作 海淀 教育 科技园区 延伸 京城 西北部 云集 众多 高校 科研机构 这里 浓郁 学院 风为 区域 增添 浓重 人文 色彩 中关村 区域 经济 贡献 越来越 西北部 具有 非常 辐射 能力 西山 海淀 科技园区 附属 地区 西山 紧邻 科技产业 十分 发达 中关村 中关村 北京 高科技 中心 被誉为 中国 硅谷 简称 村子 经过 多年 高速 发展 中关村 强大 孵化 功能 培育出 联想 方正 四通 一大批 知名企业 中关村 北京 乃至 全国 高科技 区域 代名词 吸引 众多 跨国企业 关注 中关村 西区 作为 中国 硅谷 核心 迎来 辉煌 时期 迎来 产业 高速 发展 电子 卖场 购物中心 写字楼 井喷式 发展 位于 西山 东麓 中关村 驱车 分钟 盛装 面市 香江 别墅 满足 高端 人群 定居 西山 美好心愿 更以 别具一格 托斯卡纳 产品 定位 源自 意大利 浪漫生活 氛围 西山 独有 生态景观 完美 融合 名副其实 中国 硅谷 后花园 香江 别墅 毗邻 阳台 凤凰岭 旅游景点 华彬 高尔夫 五分钟 优美 山水 资源 高端 配套 一身 可谓 独栋 别墅 不可 复制 极品 形态 满足 财富 人群 实现 终极 居住 梦想 心愿 导航,4,2,房产
cf0dd82164414c479f24b53de5c5e8de,体育,0,开拓者 决心 野兽 大前 合同 爵士 欲哭无泪 北京 时间 过去 小时 NBA 各支 球队 公布 为数众多 球员 签约 早已 传出 只是 例行公事 事出 突然 令人震惊 自由 球员 市场 就此 销声匿迹 不少 球队 策划 如何 心仪 球员 弄到手 波特兰 开拓者队 如此 作为 今夏 为数不多 几支 大额 薪金 空间 队伍 开拓者 前段时间 传出 签约 流言 最多 队伍 至今 为止 自由 球员 市场 上花 一分钱 一度 签下 赫多 特科 格鲁只 一步 猛龙 横刀夺爱 或许 波特兰 很快 迎来 今夏 首位 新援 爵士 年轻 前锋 保罗 米尔 萨普 米尔 萨普 上赛季 低薪 打出 相当 表现 场均 得到 篮板球 米尔 萨普以 打球 激情 著称 尽管 身高 只有 爆发力 十足 当今 联盟 最出色 年轻 前锋 篮板球 米尔 萨普 强项 尤其 进攻 篮板 上赛季 场均 篮板 列全 联盟 第四 别忘了 大部分 只是 球队 替补 波特兰 当地 媒体报道 开拓者 下定 决心 目标 锁定 米尔 萨普 身上 追逐 特科 格鲁 失败 引援 目标 锁定 前锋 位置 早前 球队 有三大 目标 尼克斯 大卫 湖人 拉马尔 奥多姆 米尔 萨普 前面 尼克斯 可能 竞价 留住 大卫 奥多姆 年事已高 潜力 开拓者 锁定 米尔 萨普 内部 人士 透露 开拓者 马上 提出 合同 报价 爵士 前锋 限制性 自由 球员 也就是说 即便 开拓者 报价 球员 同意 爵士 之内 提出 竞价 相同 合同 留下 米尔 萨普 开拓者 办法 内部 人士 准备 报价 足以 吓退 爵士 开拓者 距离 工资 帽有 万左右 空间 打算 这笔 全部 米尔 萨普 身上 价码 肯定 爵士 认输 前不久 布泽尔 奥库 科沃 三个 球员 选项 选择 留队 大大 影响 爵士 续约 米尔 萨普 计划 年薪 无论如何 出来 开拓者 真的 米尔 萨普 合同 势在必得 另一方面 湖人 开拓者 退出 竞争 洛杉矶 续约 奥多姆 顺利 除了 开拓者 球队 空间 满足 奥多姆 千万 年薪 要求 毛毛,3,0,体育
d4a70260a3e04d47b19e9e87bc69c946,体育,0,卡尔 火箭 防守 掘金 王牌 哀叹 手感 太糟 北京 时间 掘金队 主场 不敌 火箭 迎来 最近 比赛 失败 掘金 主教练 乔治 卡尔 赛后 说道 一堂 防守 培训 这是 一堂 非常 必要 落后 竟然 逐渐 追回来 的确 需要 很大 信心 努力 才行 最近 一系列 失败 伤病 种种 压力 球队 状态 非常 不好 比赛 最后 多分钟 教会 反弹 趋势 差点 触底 反弹 NBA 男人 游戏 可能 三个 或者 四个 一直 高歌猛进 可能 三周 或者 四周 内在 低谷 徘徊 卡尔 说道 今晚 起码 很早 放弃 比赛 听到 任何 倒彩 口哨声 如果说 比赛 一场 糟糕 失败 那么 必须 承认 失利 接受 卡尔 作为 一名 教练 责任 帮助 球队 尽早 走出 困境 责任 球员 改正 缺点 球队 注入 取胜 责任 谈到 本场 比赛 失利 昌西 比卢普斯 说道 今晚 取得 进步 陷入 恶性循环 可能 瞬间 形势 扭转 需要 过程 火箭 大比分 领先 后来 正是 需要 做到 那样 当然 整个 四节 比赛 那么 胜利 肯定 属于 比卢普斯 强调 看见 总是 不进 心里 肯定 不好受 代表 努力 一直 进攻 总是 不进 这种 感觉 糟糕 同样 感觉 不爽 肯扬 马丁 当然 感觉 沮丧 非常 喜欢 这种 尽管 一直 努力 无法 拿下 比赛 感觉 希望 下一场 比赛 这种 能够 好转 sabrina,3,0,体育
b20c495a5a624793ba25d4a3d58b45e1,教育,3,东华大学 保送生 招生 方案 公布 多样化 选拔 录取 各类 优秀人才 根据 教育部 招收 保送生 有关 规定 我校 继续 招收 保送生 具体 方案 如下 招生 对象 符合 教育部 规定 保送生 条件 中国 高等教育 学生 信息网 公布 网址 应届 高中 毕业生 招收 计划 暂定 根据 考核 确定 专业 选择 参见 附表 招生 程序 符合 上述 条件 应届 高中 毕业生 登录 我校 招生网 网址 学校 根据 收到 学生 书面材料 初审 初审 合格 考生 登录 网上 报名 系统 查询 初审 合格者 自行 下载 并打印 测试 安排 有关 测试 要求 我校 初审 合格 学生 选拔 测试 测试 方式 外国语 中学 教育部 批准 具有 推荐 保送生 资格 外国语 中学 保送生 参加 面试 其他 中学 保送生 参加 面试 数学 笔试 测试 地点 东华大学 延安路 校区 上海市 延安 西路 中旬 学校 根据 测试 结果 确定 保送生 录取名单 名单 报送 考生 所在 省级 招办 审核 我校 保送生 名单 学校 本科 招生 网上 公示 接受 社会 监督 我校 认定 保送生 我校 按照 省级 招办 规定 指定 时间 办理 保送生 录取 手续 寄发 正式 录取 通知书 招办 联系方式 联系地址 上海市 延安 西路 东华大学 招生 办公室 邮编 联系电话 招生 网址,1,3,教育
dfb70340d1834dbeaff2831a2c205bd3,房产,2,首开 常青藤 零距 鉴赏 城市 花墅 悠悦 交通 组图 CNN 发表 中说 北京 周边 交通拥堵 本来 严重 而京藏 高速 施工 使得 拥堵 变本加厉 史诗 般的 拥堵 一度 超过 公里 交通拥堵 现代人 生活 当中 洪水猛兽 人们 气来 图为 北京 周边 交通拥堵 都市 人群 生活节奏 越来越快 交通 花费 时间 成本 抓狂 看着 马路上 一众 无奈 焦虑 被困 司机 人们 所能 只有 扼腕叹息 这种 能够 选择 一处 交通 便捷 住宅 大多数 梦想 能够 拥有 一所 交通 便捷 环境优美 住所 人们 梦寐以求 事情 经过 详细 筛选 位于 京城 东五环 首开 常青藤 户型 样板间 点评 项目 不仅 拥有 优越 环境 拥有 便捷 交通 广大 业主 带来 崭新 生活 环境 图为 首开 常青藤 项目 规划 项目 近邻 政府 规划 东坝 商圈 东临 东苇 南接 家园 北接 机场 高速路 北部 规划 河北 南侧 规划 东坝 南二街 直接 东二环 CBD 燕莎 望京 丽都 临空 经济带 五大 商圈 连通 便捷 交通 环境 拉进 城市 繁华 交融 为首 常青藤 城市 花墅 生活 带来 优越 条件 另外 区域 具有 多条 公交路线 两条 地铁线 正在 规划 之中 置身其中 业主 免受 堵车 之苦 休憩 追求 美好生活 憧憬 快乐 闲适 心灵 港湾 图为 业主 快乐 闲适 休息 阳光明媚 清晨 悠然 步出 常青藤 一杯 咖啡 车流 驶过 顺畅 街道 秒杀 一城 繁华 早已 幸福 溢满,4,2,房产
48c31adf7470431ea31c22bf93c5bc22,教育,3,北京 高校 河南 招生 计划 出台 北外 招收 本报讯 获悉 北京外国语大学 中国 传媒大学 北京 高校 河南 招生 计划 出台 北京外国语大学 该校 面向 河南 招收 提前 文科 理科 本科 一批 文理科 报考 该校 任何 专业 考生 参加 由省 招生办 组织 外语 口试 北京第二外国语学院 该校 河南 招收 文理科 相比 河南 投放 招生 计划 增加一倍 报考 该校 任何 专业 考生 参加 由省 招生办 组织 外语 口试 中国 传媒大学 该校 河南 计划 招生 理工类 文史类 该校 广告学 专业 新增 品牌 传播 媒体广告 两个 前瞻性 专业 方向 主要 培养 学生 广告 策划 执行 营销 管理 能力 华北电力大学 河南 计划 招生 文科 理科 据悉 华北电力大学 北京 保定 两地 办学 采用 不同 招生 代码 考生 填报 志愿 两个 志愿 分别 填报 两地 之间 调剂 中国矿业大学 该校 河南 计划 招生 招生 计划 除了 英语 行政 管理 法学 涉外 管理 三个 专业 其余 理科 专业 除此之外 中国青年政治学院 河南 招收 文科 理科 北方工业大学 河南 招收 艺术类 文科 理科 北京工业大学 河南 招收 艺术类 文科 理科 北京化工大学 河南 招收 艺术类 体育类 文科 理科 北京体育大学 河南 招收 招生 计划 北京理工大学 河南 招收 文科 理科 另招 国防生 首都 经济 贸易大学 河南 招收 文科 理科 北京服装学院 招收 文科 理科 中央财经 大学 河南 计划 文科 理科 张可丹 实习生 田育臣,1,3,教育
e25e0de4651d4e528948d2e017ba4fd0,科技,4,暑期 来临 六款 低功耗 核显 笔记本 推荐 进入 夏季 以后 笔记本 散热 突显 出来 即使 开着 空调 不配 散热 底座 性能 一点 笔记本 玩游戏 出现 掌托 表面 轻微 过热 感觉 体验 带来 不爽 感觉 解决 方法 通常 只有 两种 一是 外置 键盘 二是 笔记本 下方 安置 散热 底座 措施 根本 解决 笔记本 表面温度 过高 那么 有没有 一款 笔记本 天生 散热 搭载 英特尔 第二代 酷睿 处理器 笔记本 轻松 解决 这种 处理器 核芯 提高 功耗 融合 芯片 设计 解决 图形 性能 短板 解决 散热 那么 朋友 核芯 显卡 本本 散热 去掉 功耗 20W 独立 显卡 单元 总体 性能 不输给 入门级 独显本 需要 厂商 内部 节构 优化 调整 本本 拥有 更为 出色 散热 表现 更为 长效 续航 时间 烈日炎炎 需要 这种 清凉 独爽 具有 不错 游戏 性能 笔记本 产品 核显 产品 将会 不错 选择 接下来 笔者 六款 性能 不错 核芯 显卡 希望 即将 购机 朋友 带来 帮助 削苹果 超薄 三星 900X3A A01 采用 全新 航空 杜拉 铝合金 材质 强度 铝镁合金 两倍 整机 最厚处 mm 苹果 MACBOOK AIR 算是 轻薄 笔记本 轻薄 机器 大气 外观 高端 配置 这款 轻薄 具有 很强 竞争力 该机 市场 最新 售价 配置 该机 采用 低功耗 英特尔 酷睿 i5 2537M 处理器 标配 4GB 内存 128GB 固态 硬盘 采用 英寸 屏幕 配合 核芯 显卡 内置 摄像头 用户 轻松 享受 影音 娱乐 接口 采用 隐藏式 设计 HDMI 耳麦 网卡 USB3.0 一应俱全 配备 bgn 无线 网卡 蓝牙 配备 堪称 轻薄 本中 最强,0,4,科技
af05bf861cf44124adb63d44ab600d0e,房产,2,首开 常青藤 CBD 稀有 低密 城市 花墅 趋于 九月 中旬 全国 各个 城市 住宅 销量 直线 上升 尤其 北京 迎来 再次 销售 热潮 同比 上半年 销量 大大 上升 有关 机构 数据 北京 上周 住宅 销量 环比 上升 72% 金九银 渐入佳境 观望 半年 之久 开发商 带来 希望 极大 鼓动 意向 客群 积极性 位于 东五环 首开 常青藤 户型 样板间 点评 即将 推出 全新 院景花墅 产品 此次 推出 院景花墅 院景花墅 项目 主打产品 之一 具有 特别 优势 其一 院景花墅 位于 项目 主要 景观 中央 溪谷 景观 两侧 拥有 丰盛 景观 环境 室内 欣赏 绿茵 坡地 美植 其二 院景花墅 层高 首层 庭院 二层 露台 大大的 延伸 花墅 生活空间 其三 项目 位于 东五环 拥有 便捷 交通 环境 周边 丰富 生活 配套 尤其 CBD 商圈 东二环 商圈 燕莎 商圈 望京 丽都 商圈 首都机场 临空 经济带 五大 商圈 簇拥 区域 将要 出现 东坝 商圈 城市 花墅 生活 离尘 不离城 静谧 繁华 和谐 共融 另外 此次 开盘 折扣 社区 主要 景观 趋于 成熟 尤其 花香 美植 之中 溪水 潺潺 缓坡 流水 小桥 花植 加上 木质 地面 铺装 呈现 一派 绿意盎然 绿意 生活,4,2,房产
60c87d85464c4823af35a00c41ba3fe0,体育,0,围甲 首轮 对阵 重庆 贵州 强强 对话 古力 主将 金立 手机 围棋 甲级联赛 首轮 比赛 打响 传统 强队 中国移动 上海 迎战 卫冕冠军 苏泊尔 杭州 西部 两支 劲旅 重庆 冷酸灵 贵州 百灵 狭路相逢 古力 主将 以下 首轮 具体 对阵 中国移动 上海 VS 苏泊尔 杭州 刘世振 VS 王雷 胡耀宇 VS 刘星 邱峻 VS 黄奕中 朱元豪 VS 汪涛 重庆 冷酸灵 VS 贵州 百灵 谢赫 VS 时越 古力 VS 李轩 VS 彭立 VS 朴文 广西 华蓝 VS 西安 曲江 行文 VS 王昊洋 牛雨田 VS 崔哲瀚 丁伟 VS 黄晨 李康 VS 王煜辉 山东 联通 VS 山东 景芝 酒业 陶忻 VS 曹恒廷 周睿羊 VS 毛睿龙 周鹤洋 VS 张强 江维杰 VS 范廷钰 辽宁 菊花岛 VS 中信 北京 唐韦星 VS 陈耀烨 彭荃 VS 孔杰 孟泰龄 VS 嘉熹 罗洗河 VS 钟文靖 四川 娇子 VS 安徽 宁国 市政 陈潇楠 VS 檀啸 古灵益 VS 党毅 VS 孙力 李劫 VS 孙腾宇,3,0,体育
